timestamp,cell_id,latitude,longitude,latency_ms,download_speed_mbps,upload_speed_mbps,call_drop_rate_percent,signal_strength_dbm,is_anomaly,problem_type
2024-01-02 07:40:00,CELL_029,43.924883,5.456162,79.77,51.77,3.7,0.0,-65.78,0,Normal
2024-01-02 07:41:00,CELL_023,49.456845,2.380987,50.71,64.15,15.77,1.63,-87.49,0,Normal
2024-01-02 07:42:00,CELL_031,43.623679,5.482029,43.95,47.82,14.4,0.0,-71.01,0,Normal
2024-01-02 07:43:00,CELL_045,43.198725,5.74482,34.04,78.9,24.45,2.78,-79.93,0,Normal
2024-01-02 07:44:00,CELL_008,49.055694,2.141432,43.44,31.94,24.81,1.52,-52.85,0,Normal
2024-01-02 07:45:00,CELL_038,43.439047,5.500378,54.72,64.8,6.37,0.45,-60.87,0,Normal
2024-01-02 07:46:00,CELL_010,49.501551,2.542878,44.97,60.58,7.19,0.04,-65.92,0,Normal
2024-01-02 07:47:00,CELL_005,49.443538,2.871952,21.61,7.96,0.57,0.43,-66.99,1,Low Speed
2024-01-02 07:48:00,CELL_032,43.143633,5.305073,22.84,60.04,16.06,0.0,-83.39,0,Normal
2024-01-02 07:49:00,CELL_050,43.939599,5.097529,10.0,64.48,24.5,0.0,-85.95,0,Normal
2024-01-02 07:50:00,CELL_010,49.505451,2.551235,52.09,58.5,20.75,3.1,-70.42,0,Normal
2024-01-02 07:51:00,CELL_016,49.415274,2.325057,43.11,82.94,11.2,0.1,-71.44,0,Normal
2024-01-02 07:52:00,CELL_002,48.875691,2.707619,37.98,64.32,12.57,3.22,-69.83,0,Normal
2024-01-02 07:53:00,CELL_018,49.476435,2.891441,22.28,66.74,15.36,3.63,-64.95,0,Normal
2024-01-02 07:54:00,CELL_002,48.871874,2.710397,33.54,57.21,24.07,3.91,-81.22,0,Normal
2024-01-02 07:55:00,CELL_023,49.457315,2.378386,63.66,73.57,13.17,0.66,-68.7,0,Normal
2024-01-02 07:56:00,CELL_027,43.083368,5.214289,65.33,35.06,10.83,0.44,-73.93,0,Normal
2024-01-02 07:57:00,CELL_018,49.482271,2.882369,106.32,32.72,15.66,1.74,-80.45,0,Normal
2024-01-02 07:58:00,CELL_045,43.197677,5.742179,54.31,53.88,14.09,0.28,-64.71,0,Normal
2024-01-02 07:59:00,CELL_036,43.942126,5.238749,46.84,26.31,10.58,0.83,-52.92,0,Normal
2024-01-02 08:00:00,CELL_007,48.769239,2.40196,37.88,65.67,9.65,0.0,-75.1,0,Normal
2024-01-02 08:01:00,CELL_011,48.616961,2.031906,81.07,52.66,17.78,0.71,-72.91,0,Normal
2024-01-02 08:02:00,CELL_036,43.932465,5.230843,63.38,64.61,11.05,2.37,-56.78,0,Normal
2024-01-02 08:03:00,CELL_002,48.862599,2.716726,51.57,48.72,12.56,4.78,-84.43,0,Normal
2024-01-02 08:04:00,CELL_035,43.588151,5.610347,37.26,55.13,13.52,0.37,-66.59,0,Normal
2024-01-02 08:05:00,CELL_050,43.952241,5.095149,51.28,29.74,16.7,2.13,-68.79,0,Normal
2024-01-02 08:06:00,CELL_042,43.562546,5.313045,77.43,14.1,18.64,1.1,-89.84,0,Normal
2024-01-02 08:07:00,CELL_025,49.101428,2.314127,70.79,31.88,19.99,0.0,-73.0,0,Normal
2024-01-02 08:08:00,CELL_024,49.18289,2.937694,74.67,78.66,10.21,1.79,-50.06,0,Normal
2024-01-02 08:09:00,CELL_036,43.929249,5.232023,43.39,60.49,12.97,4.28,-82.32,0,Normal
2024-01-02 08:10:00,CELL_002,48.868505,2.711987,39.08,35.23,20.03,2.8,-74.94,0,Normal
2024-01-02 08:11:00,CELL_017,49.407965,2.581412,70.48,55.76,17.87,1.27,-90.55,0,Normal
2024-01-02 08:12:00,CELL_037,43.977133,5.464718,62.94,31.35,13.4,0.0,-94.43,0,Normal
2024-01-02 08:13:00,CELL_032,43.15322,5.305265,59.08,51.91,27.0,2.79,-66.59,0,Normal
2024-01-02 08:14:00,CELL_009,49.448932,2.767109,60.57,55.57,16.68,3.65,-69.28,0,Normal
2024-01-02 08:15:00,CELL_025,49.104735,2.307428,86.08,51.9,12.16,0.0,-67.47,0,Normal
2024-01-02 08:16:00,CELL_032,43.153265,5.310159,60.39,89.88,8.39,1.76,-74.92,0,Normal
2024-01-02 08:17:00,CELL_015,48.676653,2.848464,57.04,59.11,20.67,1.26,-71.53,0,Normal
2024-01-02 08:18:00,CELL_024,49.176986,2.923705,55.18,55.77,12.31,0.74,-74.68,0,Normal
2024-01-02 08:19:00,CELL_028,43.012729,5.379515,56.52,62.89,12.09,1.58,-75.28,0,Normal
2024-01-02 08:20:00,CELL_041,43.946729,5.381932,38.4,33.21,8.34,2.59,-78.42,0,Normal
2024-01-02 08:21:00,CELL_029,43.936862,5.473288,10.0,60.14,15.18,1.85,-73.78,0,Normal
2024-01-02 08:22:00,CELL_037,43.973595,5.468406,62.53,70.35,14.99,0.22,-80.41,0,Normal
2024-01-02 08:23:00,CELL_001,49.156336,2.532355,32.16,79.69,15.11,1.78,-53.55,0,Normal
2024-01-02 08:24:00,CELL_023,49.472077,2.383371,70.1,35.45,8.0,0.14,-76.69,0,Normal
2024-01-02 08:25:00,CELL_048,43.880899,5.716409,63.48,32.08,14.43,4.11,-62.9,0,Normal
2024-01-02 08:26:00,CELL_005,49.437697,2.880215,33.88,48.73,19.21,1.0,-63.82,0,Normal
2024-01-02 08:27:00,CELL_023,49.462279,2.379326,48.87,30.84,12.24,1.35,-82.46,0,Normal
2024-01-02 08:28:00,CELL_015,48.674609,2.844169,35.65,40.72,20.04,1.3,-73.42,0,Normal
2024-01-02 08:29:00,CELL_041,43.950212,5.386537,33.29,46.26,21.91,0.0,-85.42,0,Normal
2024-01-02 08:30:00,CELL_003,48.68334,2.916211,50.19,62.73,9.69,1.42,-61.39,0,Normal
2024-01-02 08:31:00,CELL_040,43.527464,5.226266,10.0,52.91,19.33,5.22,-69.38,0,Normal
2024-01-02 08:32:00,CELL_026,43.305173,5.32281,19.26,79.62,13.83,2.01,-73.95,0,Normal
2024-01-02 08:33:00,CELL_029,43.939976,5.456127,42.05,47.69,9.74,0.0,-76.47,0,Normal
2024-01-02 08:34:00,CELL_047,43.751049,5.255526,57.15,49.0,14.06,0.53,-77.17,0,Normal
2024-01-02 08:35:00,CELL_026,43.304576,5.329566,66.97,20.08,14.51,0.0,-63.38,0,Normal
2024-01-02 08:36:00,CELL_013,49.047128,2.284925,53.26,56.94,15.89,2.3,-74.65,0,Normal
2024-01-02 08:37:00,CELL_014,49.487508,2.196888,35.08,52.57,15.24,1.22,-72.65,0,Normal
2024-01-02 08:38:00,CELL_002,48.866515,2.722306,52.84,49.28,15.85,2.39,-66.38,0,Normal
2024-01-02 08:39:00,CELL_036,43.928197,5.232503,26.56,65.41,22.78,3.21,-72.78,0,Normal
2024-01-02 08:40:00,CELL_042,43.563169,5.313883,52.79,43.56,23.59,0.89,-75.23,0,Normal
2024-01-02 08:41:00,CELL_012,48.56813,2.813568,64.76,42.01,14.18,0.0,-65.5,0,Normal
2024-01-02 08:42:00,CELL_021,49.361587,2.401171,64.51,46.15,16.13,2.29,-68.16,0,Normal
2024-01-02 08:43:00,CELL_009,49.434422,2.779516,88.44,43.76,25.17,3.54,-74.61,0,Normal
2024-01-02 08:44:00,CELL_049,43.132751,5.396879,47.44,13.27,20.85,2.2,-58.72,0,Normal
2024-01-02 08:45:00,CELL_019,48.619654,2.333114,59.48,60.16,18.18,2.58,-60.71,0,Normal
2024-01-02 08:46:00,CELL_002,48.872217,2.715402,37.82,65.03,20.24,2.32,-74.9,0,Normal
2024-01-02 08:47:00,CELL_019,48.624237,2.323163,37.09,36.44,25.52,1.39,-83.11,0,Normal
2024-01-02 08:48:00,CELL_006,48.959515,2.694485,43.81,49.12,12.69,0.88,-68.4,0,Normal
2024-01-02 08:49:00,CELL_046,43.253039,5.708654,42.77,77.86,15.14,1.75,-82.21,0,Normal
2024-01-02 08:50:00,CELL_025,49.094325,2.314171,71.02,45.36,19.39,1.74,-64.78,0,Normal
2024-01-02 08:51:00,CELL_005,49.447898,2.869737,35.44,19.89,23.54,3.74,-64.58,0,Normal
2024-01-02 08:52:00,CELL_031,43.628183,5.483153,43.61,51.27,16.38,1.55,-67.86,0,Normal
2024-01-02 08:53:00,CELL_018,49.483623,2.891626,61.37,45.9,9.05,0.0,-83.28,0,Normal
2024-01-02 08:54:00,CELL_041,43.935274,5.379152,56.01,15.58,10.84,0.0,-77.93,0,Normal
2024-01-02 08:55:00,CELL_018,49.480094,2.892632,70.2,67.65,15.2,24.81,-44.43,1,Call Drops
2024-01-02 08:56:00,CELL_005,49.442557,2.866302,51.27,67.79,15.43,0.0,-67.6,0,Normal
2024-01-02 08:57:00,CELL_015,48.662357,2.835261,10.54,28.73,12.72,0.0,-63.41,0,Normal
2024-01-02 08:58:00,CELL_020,48.803305,2.502853,23.53,,7.94,0.0,-72.47,0,Normal
2024-01-02 08:59:00,CELL_045,43.195238,5.745952,30.79,42.44,16.55,1.07,-63.83,0,Normal
2024-01-02 09:00:00,CELL_016,49.413308,2.319373,46.76,51.71,14.84,1.03,-57.83,0,Normal
2024-01-02 09:01:00,CELL_004,48.966591,2.093186,74.36,36.12,12.87,0.45,-51.26,0,Normal
2024-01-02 09:02:00,CELL_012,48.573343,2.80544,52.56,32.82,24.96,0.0,-60.22,0,Normal
2024-01-02 09:03:00,CELL_029,43.927613,5.463458,55.97,57.68,6.31,25.13,-68.97,1,Call Drops
2024-01-02 09:04:00,CELL_037,43.978,5.459703,83.07,66.61,10.07,0.0,-89.17,0,Normal
2024-01-02 09:05:00,CELL_045,43.197537,5.757296,282.87,39.08,21.42,0.0,-73.77,1,High Latency
2024-01-02 09:06:00,CELL_040,43.542002,5.230628,44.81,52.29,10.76,1.62,-78.12,0,Normal
2024-01-02 09:07:00,CELL_042,43.560185,5.318874,57.18,66.58,9.1,0.17,-55.05,0,Normal
2024-01-02 09:08:00,CELL_003,48.690845,2.918204,55.83,40.25,6.16,0.65,-50.24,0,Normal
2024-01-02 09:09:00,CELL_012,48.568826,2.806641,50.84,36.71,18.17,0.0,-69.87,0,Normal
2024-01-02 09:10:00,CELL_042,43.566217,5.321232,67.65,62.55,20.93,2.73,-78.34,0,Normal
2024-01-02 09:11:00,CELL_039,43.780227,5.754771,79.89,29.19,17.49,4.14,-60.2,0,Normal
2024-01-02 09:12:00,CELL_009,49.435815,2.766494,70.04,42.18,20.86,0.46,-48.5,0,Normal
2024-01-02 09:13:00,CELL_002,48.877297,2.707838,56.25,22.02,14.49,0.98,-72.36,0,Normal
2024-01-02 09:14:00,CELL_050,43.944905,5.085943,225.36,39.81,14.03,0.12,-83.78,1,High Latency
2024-01-02 09:15:00,CELL_005,49.446043,2.870085,66.24,71.72,13.77,0.0,-78.11,0,Normal
2024-01-02 09:16:00,CELL_022,48.976452,2.85179,31.89,62.83,13.4,1.6,-83.08,0,Normal
2024-01-02 09:17:00,CELL_020,48.813993,2.507022,62.07,44.14,23.33,1.02,-61.85,0,Normal
2024-01-02 09:18:00,CELL_046,43.252167,5.724248,59.44,38.14,15.7,3.06,-72.53,0,Normal
2024-01-02 09:19:00,CELL_024,49.190487,2.938142,63.11,34.8,15.26,0.0,-68.12,0,Normal
2024-01-02 09:20:00,CELL_030,43.704665,5.325348,19.06,44.72,12.19,0.43,-67.22,0,Normal
2024-01-02 09:21:00,CELL_035,43.591776,5.599299,55.84,82.86,11.42,0.51,-68.39,0,Normal
2024-01-02 09:22:00,CELL_026,43.296705,5.32647,55.02,58.48,10.65,0.25,-76.38,0,Normal
2024-01-02 09:23:00,CELL_018,49.473466,2.888519,42.75,44.09,14.14,0.0,-69.37,0,Normal
2024-01-02 09:24:00,CELL_003,48.683621,2.917566,57.69,41.41,18.69,1.0,-73.48,0,Normal
2024-01-02 09:25:00,CELL_032,43.146186,5.303236,40.58,61.8,21.4,0.0,-70.18,0,Normal
2024-01-02 09:26:00,CELL_020,48.797419,2.517751,48.8,16.3,25.58,0.0,-81.61,0,Normal
2024-01-02 09:27:00,CELL_019,48.625529,2.323417,65.56,36.97,15.88,2.09,-75.34,0,Normal
2024-01-02 09:28:00,CELL_037,43.98554,5.471029,59.31,51.31,24.5,3.68,-75.76,0,Normal
2024-01-02 09:29:00,CELL_031,43.631706,5.492757,46.69,49.09,13.93,2.61,-75.74,0,Normal
2024-01-02 09:30:00,CELL_015,48.676949,2.848781,18.33,51.05,18.34,0.0,-71.32,0,Normal
2024-01-02 09:31:00,CELL_029,43.933735,5.465069,41.41,34.82,7.69,1.44,-66.62,0,Normal
2024-01-02 09:32:00,CELL_014,49.49231,2.182452,58.06,63.65,18.3,1.84,-65.58,0,Normal
2024-01-02 09:33:00,CELL_038,43.444659,5.497187,58.42,39.06,11.59,1.02,-80.97,0,Normal
2024-01-02 09:34:00,CELL_023,49.465371,2.371527,63.27,36.8,7.84,2.4,-70.45,0,Normal
2024-01-02 09:35:00,CELL_003,48.691025,2.920538,10.0,76.27,12.81,0.0,-73.14,0,Normal
2024-01-02 09:36:00,CELL_012,48.573205,2.811142,58.41,57.0,12.97,3.08,-62.77,0,Normal
2024-01-02 09:37:00,CELL_040,43.526721,5.214664,58.64,44.38,10.29,3.48,-85.35,0,Normal
2024-01-02 09:38:00,CELL_039,43.780564,5.744265,69.64,37.62,16.48,0.96,-84.63,0,Normal
2024-01-02 09:39:00,CELL_037,43.985547,5.469465,77.75,47.07,17.03,0.41,-70.35,0,Normal
2024-01-02 09:40:00,CELL_025,49.100486,2.311121,37.89,31.66,10.07,1.48,-68.62,0,Normal
2024-01-02 09:41:00,CELL_011,48.616599,2.04895,68.33,72.76,22.63,2.46,-64.99,0,Normal
2024-01-02 09:42:00,CELL_006,48.951176,2.701089,70.28,71.79,12.52,0.0,-72.27,0,Normal
2024-01-02 09:43:00,CELL_002,48.867795,2.708017,52.84,78.09,15.54,2.83,-57.27,0,Normal
2024-01-02 09:44:00,CELL_021,49.351525,2.398315,44.58,55.35,24.17,2.13,-59.71,0,Normal
2024-01-02 09:45:00,CELL_031,43.626725,5.482626,20.36,30.87,30.44,0.0,-60.37,0,Normal
2024-01-02 09:46:00,CELL_015,48.662281,2.844632,94.33,56.97,9.13,4.08,-67.16,0,Normal
2024-01-02 09:47:00,CELL_001,49.163949,2.529559,47.0,74.25,15.61,0.7,-73.01,0,Normal
2024-01-02 09:48:00,CELL_012,48.57253,2.803676,48.89,46.23,12.17,2.36,-88.0,0,Normal
2024-01-02 09:49:00,CELL_047,43.75241,5.265205,51.7,58.54,19.04,0.0,-79.16,0,Normal
2024-01-02 09:50:00,CELL_001,49.158492,2.538703,74.13,50.33,20.6,2.38,-56.2,0,Normal
2024-01-02 09:51:00,CELL_024,49.188485,2.933206,43.44,47.27,11.58,1.72,-86.74,0,Normal
2024-01-02 09:52:00,CELL_013,49.040488,2.282056,50.57,43.11,17.62,0.95,-66.45,0,Normal
2024-01-02 09:53:00,CELL_041,43.941119,5.374282,76.63,61.1,20.52,0.0,-64.75,0,Normal
2024-01-02 09:54:00,CELL_017,49.39589,2.577706,40.53,58.32,9.57,1.02,-63.18,0,Normal
2024-01-02 09:55:00,CELL_036,43.927552,5.225715,36.4,55.17,14.82,0.0,-64.48,0,Normal
2024-01-02 09:56:00,CELL_030,43.69117,5.332991,66.01,36.14,13.27,0.88,-67.42,0,Normal
2024-01-02 09:57:00,CELL_041,43.938038,5.386529,24.22,45.89,16.12,1.92,-51.36,0,Normal
2024-01-02 09:58:00,CELL_026,43.296482,5.326776,42.62,54.45,17.12,0.67,-72.17,0,Normal
2024-01-02 09:59:00,CELL_005,49.456555,2.877408,65.62,10.85,10.35,0.54,-63.36,0,Normal
2024-01-02 10:00:00,CELL_023,49.460294,2.373252,27.37,3.79,1.09,0.0,-93.58,1,Low Speed
2024-01-02 10:01:00,CELL_008,49.055142,2.13458,25.11,46.06,7.75,2.2,-69.99,0,Normal
2024-01-02 10:02:00,CELL_042,43.568068,5.316751,76.64,35.68,13.07,0.0,-58.04,0,Normal
2024-01-02 10:03:00,CELL_024,49.180192,2.938071,44.08,43.4,18.93,4.06,-79.75,0,Normal
2024-01-02 10:04:00,CELL_018,49.48513,2.877005,68.42,40.18,14.85,1.29,-74.5,0,Normal
2024-01-02 10:05:00,CELL_040,43.532499,5.219214,59.9,56.51,13.52,4.68,-74.74,0,Normal
2024-01-02 10:06:00,CELL_040,43.531123,5.216334,45.35,41.53,16.49,2.32,-83.17,0,Normal
2024-01-02 10:07:00,CELL_046,43.265326,5.723284,10.0,59.47,14.34,0.0,-70.18,0,Normal
2024-01-02 10:08:00,CELL_026,43.306347,5.331257,38.09,42.61,15.12,0.5,-60.8,0,Normal
2024-01-02 10:09:00,CELL_017,49.399699,2.581498,29.44,45.29,18.23,0.0,-72.49,0,Normal
2024-01-02 10:10:00,CELL_040,43.534962,5.228369,28.15,43.51,9.21,1.89,-74.72,0,Normal
2024-01-02 10:11:00,CELL_028,43.014033,5.386299,51.66,59.3,18.21,0.0,-67.11,0,Normal
2024-01-02 10:12:00,CELL_035,43.597434,5.606586,69.96,39.61,18.04,0.0,-72.25,0,Normal
2024-01-02 10:13:00,CELL_008,49.058258,2.13696,64.42,27.55,10.76,3.84,-76.73,0,Normal
2024-01-02 10:14:00,CELL_007,48.780168,2.403772,77.86,49.49,2.33,0.25,-68.25,0,Normal
2024-01-02 10:15:00,CELL_028,43.005341,5.373978,43.8,52.65,14.52,4.83,-71.76,0,Normal
2024-01-02 10:16:00,CELL_025,49.09766,2.317042,78.93,22.84,10.83,18.49,-68.49,1,Call Drops
2024-01-02 10:17:00,CELL_039,43.772482,5.753052,51.52,45.85,10.16,0.0,-72.04,0,Normal
2024-01-02 10:18:00,CELL_020,48.806172,2.515653,30.57,66.95,13.06,0.0,-91.0,0,Normal
2024-01-02 10:19:00,CELL_036,43.930902,5.22772,17.3,40.5,8.33,0.0,-61.65,0,Normal
2024-01-02 10:20:00,CELL_005,49.442844,2.875758,63.62,38.0,13.0,2.42,-64.99,0,Normal
2024-01-02 10:21:00,CELL_049,43.126075,5.403841,51.05,34.22,13.53,0.0,-74.85,0,Normal
2024-01-02 10:22:00,CELL_021,49.363324,2.383982,79.84,44.31,15.49,1.37,-74.37,0,Normal
2024-01-02 10:23:00,CELL_046,43.255594,5.706856,47.07,65.84,8.8,2.58,-85.96,0,Normal
2024-01-02 10:24:00,CELL_030,43.695837,5.316537,30.89,51.91,17.23,0.97,-81.83,0,Normal
2024-01-02 10:25:00,CELL_023,49.46591,2.371835,50.98,26.82,8.12,0.46,-59.65,0,Normal
2024-01-02 10:26:00,CELL_013,49.054004,2.298715,42.67,52.3,11.23,0.0,-53.11,0,Normal
2024-01-02 10:27:00,CELL_013,49.042736,2.296995,58.5,41.2,16.81,0.7,-88.0,0,Normal
2024-01-02 10:28:00,CELL_045,43.190954,5.758254,38.5,39.0,13.9,1.04,-77.23,0,Normal
2024-01-02 10:29:00,CELL_029,43.925596,5.468792,70.61,61.01,13.03,0.65,-69.57,0,Normal
2024-01-02 10:30:00,CELL_031,43.6233,5.49383,40.26,34.37,21.45,0.78,-61.3,0,Normal
2024-01-02 10:31:00,CELL_006,48.945837,2.70355,41.68,62.28,19.66,0.0,-80.29,0,Normal
2024-01-02 10:32:00,CELL_042,43.568428,5.328958,45.68,46.91,8.39,0.95,-72.8,0,Normal
2024-01-02 10:33:00,CELL_039,43.782171,5.753525,15.18,28.28,17.12,0.64,-71.31,0,Normal
2024-01-02 10:34:00,CELL_028,43.007856,5.387415,51.04,53.95,18.36,1.27,-74.12,0,Normal
2024-01-02 10:35:00,CELL_027,43.07374,5.222193,56.04,54.23,18.98,0.0,-67.16,0,Normal
2024-01-02 10:36:00,CELL_012,48.584951,2.816601,27.37,51.58,12.84,0.04,-68.56,0,Normal
2024-01-02 10:37:00,CELL_025,49.103267,2.305979,81.67,58.92,16.63,2.15,-57.39,0,Normal
2024-01-02 10:38:00,CELL_039,43.78428,5.743555,23.83,39.32,20.31,1.68,-65.92,0,Normal
2024-01-02 10:39:00,CELL_001,49.166247,2.530129,63.24,58.06,21.64,2.92,-43.41,0,Normal
2024-01-02 10:40:00,CELL_042,43.559644,5.324412,80.86,44.12,19.43,1.86,-59.9,0,Normal
2024-01-02 10:41:00,CELL_010,49.501236,2.548956,17.7,37.59,8.03,0.52,-72.99,0,Normal
2024-01-02 10:42:00,CELL_006,48.958642,2.707927,47.53,57.58,14.11,0.0,-70.54,0,Normal
2024-01-02 10:43:00,CELL_015,48.678094,2.845115,59.27,81.84,24.21,5.55,-51.55,0,Normal
2024-01-02 10:44:00,CELL_045,43.193839,5.74664,34.67,60.84,17.2,6.99,-73.25,0,Normal
2024-01-02 10:45:00,CELL_032,43.160039,5.306681,60.5,48.77,14.65,3.74,-55.62,0,Normal
2024-01-02 10:46:00,CELL_005,49.443612,2.871992,77.91,50.19,9.46,0.0,-72.44,0,Normal
2024-01-02 10:47:00,CELL_043,43.086765,5.966485,73.3,35.4,10.57,2.08,-61.0,0,Normal
2024-01-02 10:48:00,CELL_043,43.081983,5.965977,65.86,55.02,11.25,0.0,-67.04,0,Normal
2024-01-02 10:49:00,CELL_048,43.878458,5.732981,42.4,62.08,11.84,1.88,-71.52,0,Normal
2024-01-02 10:50:00,CELL_025,49.109927,2.313874,39.15,63.24,12.94,4.92,-48.81,0,Normal
2024-01-02 10:51:00,CELL_036,43.935248,5.232573,10.0,34.58,25.65,1.85,-37.05,0,Normal
2024-01-02 10:52:00,CELL_042,43.568291,5.330673,59.48,54.29,18.17,1.94,-45.97,0,Normal
2024-01-02 10:53:00,CELL_010,49.495226,2.542,52.13,21.59,15.55,3.76,-83.51,0,Normal
2024-01-02 10:54:00,CELL_006,48.959903,2.710575,55.16,48.97,14.04,2.73,-65.45,0,Normal
2024-01-02 10:55:00,CELL_050,43.942497,5.095306,34.62,47.87,14.73,1.54,-46.25,0,Normal
2024-01-02 10:56:00,CELL_045,43.193556,5.757019,10.0,27.85,11.46,0.96,-75.71,0,Normal
2024-01-02 10:57:00,CELL_037,43.984997,5.46867,42.86,49.91,15.6,0.0,-58.58,0,Normal
2024-01-02 10:58:00,CELL_027,43.077402,5.210396,41.11,53.37,15.73,0.0,-56.8,0,Normal
2024-01-02 10:59:00,CELL_014,49.485456,2.189788,16.47,48.81,14.07,6.36,-79.89,0,Normal
2024-01-02 11:00:00,CELL_020,48.802145,2.517152,46.61,46.19,5.48,3.17,-63.19,0,Normal
2024-01-02 11:01:00,CELL_029,43.92999,5.467269,46.24,78.29,17.37,2.56,-83.88,0,Normal
2024-01-02 11:02:00,CELL_016,49.414308,2.326962,21.34,26.15,18.85,3.81,-82.63,0,Normal
2024-01-02 11:03:00,CELL_038,43.435036,5.490946,20.39,71.7,17.81,0.0,-72.12,0,Normal
2024-01-02 11:04:00,CELL_007,48.779558,2.404653,38.91,48.9,23.65,0.0,-64.11,0,Normal
2024-01-02 11:05:00,CELL_028,43.017157,5.383217,40.35,60.72,12.9,0.38,-65.03,0,Normal
2024-01-02 11:06:00,CELL_024,49.181588,2.922196,26.16,52.23,13.6,0.0,-67.86,0,Normal
2024-01-02 11:07:00,CELL_048,43.880472,5.725339,21.27,59.75,7.98,0.51,-68.82,0,Normal
2024-01-02 11:08:00,CELL_015,48.67334,2.849888,54.47,67.17,26.66,2.45,-58.99,0,Normal
2024-01-02 11:09:00,CELL_045,43.193543,5.747195,50.13,31.01,16.89,0.0,-80.62,0,Normal
2024-01-02 11:10:00,CELL_038,43.435239,5.504379,79.78,42.23,21.56,1.44,-64.68,0,Normal
2024-01-02 11:11:00,CELL_017,49.396327,2.574528,61.32,65.05,14.96,0.37,-79.7,0,Normal
2024-01-02 11:12:00,CELL_040,43.526528,5.221284,48.03,39.5,18.21,0.0,-67.41,0,Normal
2024-01-02 11:13:00,CELL_026,43.303114,5.332007,57.52,31.86,18.9,0.3,-79.33,0,Normal
2024-01-02 11:14:00,CELL_003,48.676858,2.924034,37.63,50.82,24.05,0.78,-47.81,0,Normal
2024-01-02 11:15:00,CELL_010,49.496909,2.538172,33.12,55.37,14.3,5.49,-63.73,0,Normal
2024-01-02 11:16:00,CELL_050,43.943367,5.090498,39.44,47.51,11.02,0.57,-80.8,0,Normal
2024-01-02 11:17:00,CELL_049,43.125062,5.401234,58.57,31.14,9.74,10.34,-68.13,1,Call Drops
2024-01-02 11:18:00,CELL_004,48.973697,2.083493,68.68,75.57,12.65,1.57,-83.36,0,Normal
2024-01-02 11:19:00,CELL_049,43.139245,5.400225,16.23,58.48,15.25,0.0,-53.29,0,Normal
2024-01-02 11:20:00,CELL_012,48.580847,2.809061,27.95,62.63,7.14,0.0,-82.04,0,Normal
2024-01-02 11:21:00,CELL_015,48.668019,2.845487,47.07,51.28,9.73,2.92,-68.1,0,Normal
2024-01-02 11:22:00,CELL_026,43.299277,5.329946,42.73,47.8,15.3,3.74,-78.36,0,Normal
2024-01-02 11:23:00,CELL_026,43.300226,5.336153,64.45,30.13,7.4,2.18,-76.76,0,Normal
2024-01-02 11:24:00,CELL_040,43.540795,5.233262,50.26,89.43,16.69,0.0,-69.75,0,Normal
2024-01-02 11:25:00,CELL_049,43.143621,5.398418,105.3,36.0,19.7,0.91,-71.98,0,Normal
2024-01-02 11:26:00,CELL_028,43.003972,5.381381,45.02,57.75,17.39,0.0,-71.7,0,Normal
2024-01-02 11:27:00,CELL_014,49.485898,2.19656,46.32,29.6,11.51,0.65,-81.45,0,Normal
2024-01-02 11:28:00,CELL_008,49.056696,2.131996,65.68,15.99,24.21,0.0,-77.61,0,Normal
2024-01-02 11:29:00,CELL_017,49.404567,2.592843,62.19,70.57,6.95,2.3,-74.37,0,Normal
2024-01-02 11:30:00,CELL_043,43.081209,5.955211,85.78,47.9,18.58,0.19,-84.21,0,Normal
2024-01-02 11:31:00,CELL_012,48.583068,2.809779,30.83,58.52,22.32,2.53,-60.37,0,Normal
2024-01-02 11:32:00,CELL_047,43.764784,5.259307,69.31,6.63,1.0,0.0,-84.99,1,Low Speed
2024-01-02 11:33:00,CELL_008,49.056459,2.143795,56.17,60.36,16.88,2.16,-67.18,0,Normal
2024-01-02 11:34:00,CELL_003,48.675931,2.911678,37.32,41.65,16.62,3.02,-82.0,0,Normal
2024-01-02 11:35:00,CELL_006,48.94941,2.693706,61.49,17.48,12.31,1.28,-53.13,0,Normal
2024-01-02 11:36:00,CELL_031,43.619356,5.47948,72.33,68.83,18.84,3.03,-50.07,0,Normal
2024-01-02 11:37:00,CELL_028,43.00963,5.387888,49.79,52.45,18.34,0.45,-84.62,0,Normal
2024-01-02 11:38:00,CELL_040,43.540424,5.22452,63.53,63.16,24.48,0.0,-64.51,0,Normal
2024-01-02 11:39:00,CELL_002,48.870502,2.725611,45.96,57.2,24.69,0.0,-80.09,0,Normal
2024-01-02 11:40:00,CELL_007,48.774192,2.397923,48.26,39.65,20.66,0.0,-71.17,0,Normal
2024-01-02 11:41:00,CELL_048,43.887718,5.716829,72.67,56.68,13.86,1.75,-67.99,0,Normal
2024-01-02 11:42:00,CELL_044,43.27805,5.382595,41.31,39.68,13.16,0.0,-67.84,0,Normal
2024-01-02 11:43:00,CELL_010,49.499139,2.541087,84.81,59.81,13.49,0.11,-88.45,0,Normal
2024-01-02 11:44:00,CELL_009,49.445625,2.764035,68.15,61.96,6.94,0.0,-63.28,0,Normal
2024-01-02 11:45:00,CELL_016,49.41549,2.314632,45.4,38.02,16.59,5.44,-68.02,0,Normal
2024-01-02 11:46:00,CELL_023,49.465892,2.387064,55.03,49.45,22.09,0.68,-73.94,0,Normal
2024-01-02 11:47:00,CELL_050,43.946501,5.084308,48.54,52.97,12.17,0.0,-68.04,0,Normal
